РВСВ_1,РВСН_1,РВЛВ_0,РВЛВ_1,РВЛВ_3,РВЛВ_4,РВЛВ_6,РВЛВ_7,РВЛВ_9,РВЛВ_10,РВЛВ_12,РВЛН_0,РВЛН_1,РВЛН_2,РВЛН_3,РВЛН_4,РВЛН_5,РВЛН_6,РВЛН_7,РВЛН_8,РВЛН_9,РВЛН_10,РВЛН_12
0.0,0.0,0.0,0.0,393.9012,393.9012,393.9012,0.0,0.0,393.9012,393.9012,0.0,0.0,0.0,1479.965,1479.965,691.9103,1479.965,691.9103,1479.965,691.9103,1479.965,1479.965
0.0,0.0,0.0,0.0,393.9012,393.9012,393.9012,0.0,0.0,393.9012,393.9012,0.0,0.0,0.0,1480.973,1480.973,691.9103,1480.973,691.9103,1480.973,691.9103,1480.973,1480.973
0.0,0.0,0.0,0.0,393.9012,393.9012,393.9012,0.0,0.0,393.9012,393.9012,0.0,0.0,0.0,1480.973,1480.973,691.9103,1480.973,691.9103,1480.973,691.9103,1480.973,1480.973
599.9244,1199.975,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,1299.899,1299.899,699.9748,1299.899,1299.899,699.9748,1299.899,1299.899,699.9748,1299.899,1299.899,1299.899
599.9244,1200.983,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,1300.907,1300.907,699.9748,1300.907,1300.907,699.9748,1300.907,1300.907,699.9748,1300.907,1300.907,1300.907
606.9808,1214.97,514.9949,514.9949,514.9949,514.9949,514.9949,514.9949,514.9949,514.9949,514.9949,1334.929,1334.929,725.9324,1334.929,1334.929,725.9324,1334.929,1334.929,725.9324,1334.929,1334.929,1334.929
606.9808,1214.97,515.877,515.877,515.877,515.877,515.877,515.877,515.877,515.877,515.877,1334.929,1334.929,725.9324,1334.929,1334.929,725.9324,1334.929,1334.929,725.9324,1334.929,1334.929,1334.929
607.9889,1216.986,515.877,515.877,515.877,515.877,515.877,515.877,515.877,515.877,515.877,1336.946,1336.946,726.9405,1336.946,1336.946,726.9405,1336.946,1336.946,726.9405,1336.946,1336.946,1336.946
605.9728,1211.946,513.9869,513.9869,513.9869,513.9869,513.9869,513.9869,513.9869,513.9869,513.9869,1331.905,1331.905,724.9244,1331.905,1331.905,724.9244,1331.905,1331.905,724.9244,1331.905,1331.905,1331.905
595.8922,1192.918,506.9305,506.9305,506.9305,506.9305,506.9305,506.9305,506.9305,506.9305,506.9305,1312.878,1312.878,716.9859,1312.878,1312.878,716.9859,1312.878,1312.878,716.9859,1312.878,1312.878,1312.878
594.8841,1189.894,505.9224,505.9224,505.9224,505.9224,505.9224,505.9224,505.9224,505.9224,505.9224,1309.98,1309.98,715.9778,1309.98,1309.98,715.9778,1309.98,1309.98,715.9778,1309.98,1309.98,1309.98
594.8841,1189.894,505.9224,505.9224,505.9224,505.9224,505.9224,505.9224,505.9224,505.9224,505.9224,1309.98,1309.98,714.9697,1309.98,1309.98,714.9697,1309.98,1309.98,714.9697,1309.98,1309.98,1309.98
593.876,1188.886,504.9143,504.9143,504.9143,504.9143,504.9143,504.9143,504.9143,504.9143,504.9143,1308.972,1308.972,714.9697,1308.972,1308.972,714.9697,1308.972,1308.972,714.9697,1308.972,1308.972,1308.972
591.9859,1184.98,503.9063,503.9063,503.9063,503.9063,503.9063,503.9063,503.9063,503.9063,503.9063,1304.939,1304.939,712.9536,1304.939,1304.939,712.9536,1304.939,1304.939,712.9536,1304.939,1304.939,1304.939
591.9859,1184.98,503.9063,503.9063,503.9063,503.9063,503.9063,503.9063,503.9063,503.9063,503.9063,1304.939,1304.939,712.9536,1304.939,1304.939,712.9536,1304.939,1304.939,712.9536,1304.939,1304.939,1304.939
591.9859,1183.972,503.9063,503.9063,503.9063,503.9063,503.9063,503.9063,503.9063,503.9063,503.9063,1303.931,1303.931,712.9536,1303.931,1303.931,712.9536,1303.931,1303.931,712.9536,1303.931,1303.931,1303.931
591.9859,1183.972,503.9063,503.9063,503.9063,503.9063,503.9063,503.9063,503.9063,503.9063,503.9063,1303.931,1303.931,712.9536,1303.931,1303.931,712.9536,1303.931,1303.931,712.9536,1303.931,1303.931,1303.931
600.9324,1202.999,525.9576,525.9576,525.9576,525.9576,525.9576,525.9576,525.9576,525.9576,525.9576,1327.999,1327.999,725.9324,1327.999,1327.999,725.9324,1327.999,1327.999,725.9324,1327.999,1327.999,1327.999
600.9324,1202.999,525.9576,525.9576,525.9576,525.9576,525.9576,525.9576,525.9576,525.9576,525.9576,1352.949,1352.949,750.8821,1352.949,1352.949,750.8821,1352.949,1352.949,750.8821,1352.949,1352.949,1352.949
0.0,0.0,0.0,0.0,398.9415,398.9415,398.9415,0.0,0.0,398.9415,398.9415,0.0,0.0,0.0,967.994,967.994,498.9919,967.994,498.9919,967.994,498.9919,967.994,967.994
0.0,0.0,0.0,0.0,418.9768,418.9768,418.9768,0.0,0.0,418.9768,418.9768,0.0,0.0,0.0,987.9032,987.9032,518.9012,987.9032,518.9012,987.9032,518.9012,987.9032,987.9032
591.9859,1183.972,522.9335,522.9335,522.9335,522.9335,522.9335,522.9335,522.9335,522.9335,522.9335,1282.888,1282.888,692.9183,1282.888,1282.888,692.9183,1282.888,1282.888,692.9183,1282.888,1282.888,1282.888
595.8922,1192.918,526.9657,526.9657,526.9657,526.9657,526.9657,526.9657,526.9657,526.9657,526.9657,1292.969,1292.969,696.9506,1292.969,1292.969,696.9506,1292.969,1292.969,696.9506,1292.969,1292.969,1292.969
592.994,1186.996,524.9496,524.9496,524.9496,524.9496,524.9496,524.9496,524.9496,524.9496,524.9496,1286.92,1286.92,693.9264,1286.92,1286.92,693.9264,1286.92,1286.92,693.9264,1286.92,1286.92,1286.92
592.994,1186.996,524.9496,524.9496,524.9496,524.9496,524.9496,524.9496,524.9496,524.9496,524.9496,1286.92,1286.92,693.9264,1286.92,1286.92,693.9264,1286.92,1286.92,693.9264,1286.92,1286.92,1286.92
591.9859,1183.972,522.9335,522.9335,522.9335,522.9335,522.9335,522.9335,522.9335,522.9335,522.9335,1283.896,1283.896,692.9183,1283.896,1283.896,692.9183,1283.896,1283.896,692.9183,1283.896,1283.896,1283.896
591.9859,1183.972,522.9335,522.9335,522.9335,522.9335,522.9335,522.9335,522.9335,522.9335,522.9335,1283.896,1283.896,692.9183,1283.896,1283.896,692.9183,1283.896,1283.896,692.9183,1283.896,1283.896,1283.896
591.9859,1183.972,522.9335,522.9335,522.9335,522.9335,522.9335,522.9335,522.9335,522.9335,522.9335,1282.888,1282.888,692.9183,1282.888,1282.888,692.9183,1282.888,1282.888,692.9183,1282.888,1282.888,1282.888
591.9859,1183.972,522.9335,522.9335,522.9335,522.9335,522.9335,522.9335,522.9335,522.9335,522.9335,1283.896,1283.896,692.9183,1283.896,1283.896,692.9183,1283.896,1283.896,692.9183,1283.896,1283.896,1283.896
591.9859,1183.972,522.9335,522.9335,522.9335,522.9335,522.9335,522.9335,522.9335,522.9335,522.9335,1282.888,1282.888,692.9183,1282.888,1282.888,692.9183,1282.888,1282.888,692.9183,1282.888,1282.888,1282.888
591.9859,1183.972,522.9335,522.9335,522.9335,522.9335,522.9335,522.9335,522.9335,522.9335,522.9335,1283.896,1283.896,692.9183,1283.896,1283.896,692.9183,1283.896,1283.896,692.9183,1283.896,1283.896,1283.896
593.876,1188.886,593.876,593.876,593.876,593.876,593.876,593.876,593.876,593.876,593.876,1356.981,1356.981,774.9496,1356.981,1356.981,774.9496,1356.981,1356.981,774.9496,1356.981,1356.981,1356.981
594.8841,1190.902,594.8841,594.8841,594.8841,594.8841,594.8841,594.8841,594.8841,594.8841,594.8841,1359.879,1359.879,775.9576,1359.879,1359.879,775.9576,1359.879,1359.879,775.9576,1359.879,1359.879,1359.879
594.8841,1189.894,594.8841,594.8841,594.8841,594.8841,594.8841,594.8841,594.8841,594.8841,594.8841,1357.989,1357.989,774.9496,1357.989,1357.989,774.9496,1357.989,1357.989,774.9496,1357.989,1357.989,1357.989
594.8841,1189.894,594.8841,594.8841,594.8841,594.8841,594.8841,594.8841,594.8841,594.8841,594.8841,1357.989,1357.989,774.9496,1357.989,1357.989,774.9496,1357.989,1357.989,774.9496,1357.989,1357.989,1357.989
0.0,0.0,0.0,0.0,543.9768,543.9768,543.9768,0.0,0.0,543.9768,543.9768,0.0,0.0,0.0,1509.955,1509.955,718.876,1509.955,718.876,1509.955,718.876,1509.955,1509.955
593.876,1188.886,504.9143,504.9143,504.9143,504.9143,504.9143,504.9143,504.9143,504.9143,504.9143,1308.972,1308.972,714.9697,1308.972,1308.972,714.9697,1308.972,1308.972,714.9697,1308.972,1308.972,1308.972
0.0,0.0,0.0,0.0,543.9768,543.9768,543.9768,0.0,0.0,543.9768,543.9768,0.0,0.0,0.0,1508.947,1508.947,718.876,1508.947,718.876,1508.947,718.876,1508.947,1508.947
598.9163,1198.967,518.9012,518.9012,518.9012,518.9012,518.9012,518.9012,518.9012,518.9012,518.9012,1208.921,1208.921,608.9969,1208.921,1208.921,608.9969,1208.921,1208.921,608.9969,1208.921,1208.921,1208.921
614.9194,1229.965,536.9203,536.9203,536.9203,536.9203,536.9203,536.9203,536.9203,536.9203,536.9203,1380.922,1380.922,762.9788,1380.922,1380.922,762.9788,1380.922,1380.922,762.9788,1380.922,1380.922,1380.922
614.9194,1229.965,536.9203,536.9203,536.9203,536.9203,536.9203,536.9203,536.9203,536.9203,536.9203,1380.922,1380.922,762.9788,1380.922,1380.922,762.9788,1380.922,1380.922,762.9788,1380.922,1380.922,1380.922
617.9435,1236.895,533.8962,533.8962,533.8962,533.8962,533.8962,533.8962,533.8962,533.8962,533.8962,1387.979,1387.979,765.877,1387.979,1387.979,765.877,1387.979,1387.979,765.877,1387.979,1387.979,1387.979
617.9435,1235.887,533.8962,533.8962,533.8962,533.8962,533.8962,533.8962,533.8962,533.8962,533.8962,1386.971,1386.971,765.877,1386.971,1386.971,765.877,1386.971,1386.971,765.877,1386.971,1386.971,1386.971
612.9032,1226.941,530.998,530.998,530.998,530.998,530.998,530.998,530.998,530.998,530.998,1388.987,1388.987,761.9708,1388.987,1388.987,761.9708,1388.987,1388.987,761.9708,1388.987,1388.987,1388.987
613.9113,1227.949,530.998,530.998,530.998,530.998,530.998,530.998,530.998,530.998,530.998,1389.995,1389.995,761.9708,1389.995,1389.995,761.9708,1389.995,1389.995,761.9708,1389.995,1389.995,1389.995
598.9163,1197.959,548.8911,548.8911,548.8911,548.8911,548.8911,548.8911,548.8911,548.8911,548.8911,1472.908,1472.908,863.9113,1472.908,1472.908,863.9113,1472.908,1472.908,863.9113,1472.908,1472.908,1472.908
598.9163,1197.959,548.8911,548.8911,548.8911,548.8911,548.8911,548.8911,548.8911,548.8911,548.8911,1472.908,1472.908,863.9113,1472.908,1472.908,863.9113,1472.908,1472.908,863.9113,1472.908,1472.908,1472.908
515.877,954.3851,515.877,515.877,515.877,515.877,515.877,515.877,515.877,0.0,0.0,1345.892,1345.892,1345.892,1345.892,1345.892,1345.892,1345.892,1345.892,1345.892,1345.892,0.0,0.0
515.877,954.3851,515.877,515.877,515.877,515.877,515.877,515.877,515.877,0.0,0.0,1345.892,1345.892,1345.892,1345.892,1345.892,1345.892,1345.892,1345.892,1345.892,1345.892,0.0,0.0
596.9002,1193.926,546.875,546.875,546.875,546.875,546.875,546.875,546.875,546.875,546.875,1467.994,1467.994,861.8951,1467.994,1467.994,861.8951,1467.994,1467.994,861.8951,1467.994,1467.994,1467.994
599.9244,1199.975,625.0,625.0,625.0,625.0,625.0,625.0,625.0,625.0,625.0,1424.899,1424.899,814.8942,1424.899,1424.899,814.8942,1424.899,1424.899,814.8942,1424.899,1424.899,1424.899
599.9244,1199.975,599.9244,599.9244,599.9244,599.9244,599.9244,599.9244,599.9244,599.9244,599.9244,1424.899,1424.899,814.8942,1424.899,1424.899,814.8942,1424.899,1424.899,814.8942,1424.899,1424.899,1424.899
599.9244,1199.975,599.9244,599.9244,599.9244,599.9244,599.9244,599.9244,599.9244,599.9244,599.9244,1424.899,1424.899,814.8942,1424.899,1424.899,814.8942,1424.899,1424.899,814.8942,1424.899,1424.899,1424.899
0.0,0.0,0.0,0.0,543.9768,543.9768,543.9768,0.0,0.0,543.9768,543.9768,0.0,0.0,0.0,1509.955,1509.955,718.876,1509.955,718.876,1509.955,718.876,1509.955,1509.955
591.9859,1184.98,523.9415,523.9415,523.9415,523.9415,523.9415,523.9415,523.9415,523.9415,523.9415,1284.904,1284.904,693.9264,1284.904,1284.904,693.9264,1284.904,1284.904,693.9264,1284.904,1284.904,1284.904
591.9859,1184.98,523.9415,523.9415,523.9415,523.9415,523.9415,523.9415,523.9415,523.9415,523.9415,1284.904,1284.904,693.9264,1284.904,1284.904,693.9264,1284.904,1284.904,693.9264,1284.904,1284.904,1284.904
0.0,0.0,0.0,0.0,543.9768,543.9768,543.9768,0.0,0.0,543.9768,543.9768,0.0,0.0,0.0,1509.955,1509.955,718.876,1509.955,718.876,1509.955,718.876,1509.955,1509.955
585.9375,1172.883,566.9103,566.9103,566.9103,566.9103,566.9103,566.9103,566.9103,566.9103,566.9103,1354.965,1354.965,761.9708,1354.965,1354.965,761.9708,1354.965,1354.965,761.9708,1354.965,1354.965,1354.965
587.9536,1176.915,568.9264,568.9264,568.9264,568.9264,568.9264,568.9264,568.9264,568.9264,568.9264,1358.997,1358.997,763.9869,1358.997,1358.997,763.9869,1358.997,1358.997,763.9869,1358.997,1358.997,1358.997
591.9859,1183.972,571.9506,571.9506,571.9506,571.9506,571.9506,571.9506,571.9506,571.9506,571.9506,1366.935,1366.935,767.8931,1366.935,1366.935,767.8931,1366.935,1366.935,767.8931,1366.935,1366.935,1366.935
591.9859,1184.98,572.9587,572.9587,572.9587,572.9587,572.9587,572.9587,572.9587,572.9587,572.9587,1367.943,1367.943,767.8931,1367.943,1367.943,767.8931,1367.943,1367.943,767.8931,1367.943,1367.943,1367.943
0.0,0.0,0.0,0.0,415.9526,415.9526,415.9526,0.0,0.0,415.9526,415.9526,0.0,0.0,0.0,960.9375,960.9375,495.9677,960.9375,495.9677,960.9375,495.9677,960.9375,960.9375
0.0,0.0,0.0,0.0,415.9526,415.9526,415.9526,0.0,0.0,415.9526,415.9526,0.0,0.0,0.0,960.9375,960.9375,495.9677,960.9375,495.9677,960.9375,495.9677,960.9375,960.9375
0.0,0.0,0.0,0.0,404.9899,404.9899,404.9899,0.0,0.0,404.9899,404.9899,0.0,0.0,0.0,939.8942,939.8942,474.9244,939.8942,474.9244,939.8942,474.9244,939.8942,939.8942
0.0,0.0,0.0,0.0,404.9899,404.9899,404.9899,0.0,0.0,404.9899,404.9899,0.0,0.0,0.0,939.8942,939.8942,474.9244,939.8942,474.9244,939.8942,474.9244,939.8942,939.8942
597.9083,1195.943,577.999,577.999,577.999,577.999,577.999,577.999,577.999,577.999,577.999,1380.922,1380.922,772.9335,1380.922,1380.922,772.9335,1380.922,1380.922,772.9335,1380.922,1380.922,1380.922
597.9083,1196.951,577.999,577.999,577.999,577.999,577.999,577.999,577.999,577.999,577.999,1381.93,1381.93,772.9335,1381.93,1381.93,772.9335,1381.93,1381.93,772.9335,1381.93,1381.93,1381.93
601.9405,1203.881,581.9052,581.9052,581.9052,581.9052,581.9052,581.9052,581.9052,581.9052,581.9052,1389.995,1389.995,776.9657,1389.995,1389.995,776.9657,1389.995,1389.995,776.9657,1389.995,1389.995,1389.995
601.9405,1203.881,581.9052,581.9052,581.9052,581.9052,581.9052,581.9052,581.9052,581.9052,581.9052,1389.995,1389.995,776.9657,1389.995,1389.995,776.9657,1389.995,1389.995,776.9657,1389.995,1389.995,1389.995
602.9486,1205.897,581.9052,581.9052,581.9052,581.9052,581.9052,581.9052,581.9052,581.9052,581.9052,1390.877,1390.877,776.9657,1390.877,1390.877,776.9657,1390.877,1390.877,776.9657,1390.877,1390.877,1390.877
602.9486,1205.897,582.9133,582.9133,582.9133,582.9133,582.9133,582.9133,582.9133,582.9133,582.9133,1391.885,1391.885,777.9738,1391.885,1391.885,777.9738,1391.885,1391.885,777.9738,1391.885,1391.885,1391.885
602.9486,1205.897,582.9133,582.9133,582.9133,582.9133,582.9133,582.9133,582.9133,582.9133,582.9133,1391.885,1391.885,777.9738,1391.885,1391.885,777.9738,1391.885,1391.885,777.9738,1391.885,1391.885,1391.885
602.9486,1206.905,582.9133,582.9133,582.9133,582.9133,582.9133,582.9133,582.9133,582.9133,582.9133,1392.893,1392.893,777.9738,1392.893,1392.893,777.9738,1392.893,1392.893,777.9738,1392.893,1392.893,1392.893
597.9083,1195.943,557.9637,557.9637,557.9637,557.9637,557.9637,557.9637,557.9637,557.9637,557.9637,1315.902,1315.902,717.994,1315.902,1315.902,717.994,1315.902,1315.902,717.994,1315.902,1315.902,1315.902
597.9083,1195.943,557.9637,557.9637,557.9637,557.9637,557.9637,557.9637,557.9637,557.9637,557.9637,1315.902,1315.902,717.994,1315.902,1315.902,717.994,1315.902,1315.902,717.994,1315.902,1315.902,1315.902
599.9244,1199.975,579.8891,579.8891,579.8891,579.8891,579.8891,579.8891,579.8891,579.8891,579.8891,1384.955,1384.955,774.9496,1384.955,1384.955,774.9496,1384.955,1384.955,774.9496,1384.955,1384.955,1384.955
599.9244,1200.983,579.8891,579.8891,579.8891,579.8891,579.8891,579.8891,579.8891,579.8891,579.8891,1385.963,1385.963,774.9496,1385.963,1385.963,774.9496,1385.963,1385.963,774.9496,1385.963,1385.963,1385.963
595.8922,1192.918,556.9556,556.9556,556.9556,556.9556,556.9556,556.9556,556.9556,556.9556,556.9556,1312.878,1312.878,716.9859,1312.878,1312.878,716.9859,1312.878,1312.878,716.9859,1312.878,1312.878,1312.878
595.8922,1192.918,556.9556,556.9556,556.9556,556.9556,556.9556,556.9556,556.9556,556.9556,556.9556,1312.878,1312.878,716.9859,1312.878,1312.878,716.9859,1312.878,1312.878,716.9859,1312.878,1312.878,1312.878
584.9294,1169.985,497.9839,497.9839,497.9839,497.9839,497.9839,497.9839,497.9839,497.9839,497.9839,1318.926,1318.926,735.8871,1318.926,1318.926,735.8871,1318.926,1318.926,735.8871,1318.926,1318.926,1318.926
583.9214,1168.977,497.9839,497.9839,497.9839,497.9839,497.9839,497.9839,497.9839,497.9839,497.9839,1317.918,1317.918,735.8871,1317.918,1317.918,735.8871,1317.918,1317.918,735.8871,1317.918,1317.918,1317.918
585.9375,1172.883,566.9103,566.9103,566.9103,566.9103,566.9103,566.9103,566.9103,566.9103,566.9103,1354.965,1354.965,761.9708,1354.965,1354.965,761.9708,1354.965,1354.965,761.9708,1354.965,1354.965,1354.965
588.9617,1177.923,568.9264,568.9264,568.9264,568.9264,568.9264,568.9264,568.9264,568.9264,568.9264,1360.887,1360.887,764.9949,1360.887,1360.887,764.9949,1360.887,1360.887,764.9949,1360.887,1360.887,1360.887
593.876,1187.878,573.9667,573.9667,573.9667,573.9667,573.9667,573.9667,573.9667,573.9667,573.9667,1371.976,1371.976,768.9012,1371.976,1371.976,768.9012,1371.976,1371.976,768.9012,1371.976,1371.976,1371.976
595.8922,1192.918,575.9828,575.9828,575.9828,575.9828,575.9828,575.9828,575.9828,575.9828,575.9828,1376.89,1376.89,770.9174,1376.89,1376.89,770.9174,1376.89,1376.89,770.9174,1376.89,1376.89,1376.89
610.8871,1222.908,507.9385,507.9385,507.9385,507.9385,507.9385,507.9385,507.9385,507.9385,507.9385,1296.875,1296.875,683.9717,1296.875,1296.875,683.9717,1296.875,1296.875,683.9717,1296.875,1296.875,1296.875
610.8871,1222.908,507.9385,507.9385,507.9385,507.9385,507.9385,507.9385,507.9385,507.9385,507.9385,1296.875,1296.875,683.9717,1296.875,1296.875,683.9717,1296.875,1296.875,683.9717,1296.875,1296.875,1296.875
595.8922,1192.918,575.9828,575.9828,575.9828,575.9828,575.9828,575.9828,575.9828,575.9828,575.9828,1376.89,1376.89,770.9174,1376.89,1376.89,770.9174,1376.89,1376.89,770.9174,1376.89,1376.89,1376.89
595.8922,1192.918,576.9909,576.9909,576.9909,576.9909,576.9909,576.9909,576.9909,576.9909,576.9909,1377.898,1377.898,771.9254,1377.898,1377.898,771.9254,1377.898,1377.898,771.9254,1377.898,1377.898,1377.898
589.9697,1180.948,570.9426,570.9426,570.9426,570.9426,570.9426,570.9426,570.9426,570.9426,570.9426,1362.903,1362.903,765.877,1362.903,1362.903,765.877,1362.903,1362.903,765.877,1362.903,1362.903,1362.903
589.9697,1180.948,570.9426,570.9426,570.9426,570.9426,570.9426,570.9426,570.9426,570.9426,570.9426,1362.903,1362.903,765.877,1362.903,1362.903,765.877,1362.903,1362.903,765.877,1362.903,1362.903,1362.903
590.9778,1182.964,571.9506,571.9506,571.9506,571.9506,571.9506,571.9506,571.9506,571.9506,571.9506,1365.927,1365.927,766.8851,1365.927,1365.927,766.8851,1365.927,1365.927,766.8851,1365.927,1365.927,1365.927
591.9859,1183.972,571.9506,571.9506,571.9506,571.9506,571.9506,571.9506,571.9506,571.9506,571.9506,1366.935,1366.935,766.8851,1366.935,1366.935,766.8851,1366.935,1366.935,766.8851,1366.935,1366.935,1366.935
591.9859,1183.972,571.9506,571.9506,571.9506,571.9506,571.9506,571.9506,571.9506,571.9506,571.9506,1366.935,1366.935,766.8851,1366.935,1366.935,766.8851,1366.935,1366.935,766.8851,1366.935,1366.935,1366.935
591.9859,1183.972,571.9506,571.9506,571.9506,571.9506,571.9506,571.9506,571.9506,571.9506,571.9506,1366.935,1366.935,766.8851,1366.935,1366.935,766.8851,1366.935,1366.935,766.8851,1366.935,1366.935,1366.935
601.9405,1203.881,581.9052,581.9052,581.9052,581.9052,581.9052,581.9052,581.9052,581.9052,581.9052,1389.995,1389.995,776.9657,1389.995,1389.995,776.9657,1389.995,1389.995,776.9657,1389.995,1389.995,1389.995
606.9808,1214.97,504.9143,504.9143,504.9143,504.9143,504.9143,504.9143,504.9143,504.9143,504.9143,1288.937,1288.937,680.9476,1288.937,1288.937,680.9476,1288.937,1288.937,680.9476,1288.937,1288.937,1288.937
606.9808,1214.97,504.9143,504.9143,504.9143,504.9143,504.9143,504.9143,504.9143,504.9143,504.9143,1289.945,1289.945,680.9476,1289.945,1289.945,680.9476,1289.945,1289.945,680.9476,1289.945,1289.945,1289.945
608.9969,1217.994,506.9305,506.9305,506.9305,506.9305,506.9305,506.9305,506.9305,506.9305,506.9305,1292.969,1292.969,681.9556,1292.969,1292.969,681.9556,1292.969,1292.969,681.9556,1292.969,1292.969,1292.969
608.9969,1218.876,506.9305,506.9305,506.9305,506.9305,506.9305,506.9305,506.9305,506.9305,506.9305,1292.969,1292.969,681.9556,1292.969,1292.969,681.9556,1292.969,1292.969,681.9556,1292.969,1292.969,1292.969
609.879,1219.884,506.9305,506.9305,506.9305,506.9305,506.9305,506.9305,506.9305,506.9305,506.9305,1293.977,1293.977,682.9637,1293.977,1293.977,682.9637,1293.977,1293.977,682.9637,1293.977,1293.977,1293.977
609.879,1220.892,506.9305,506.9305,506.9305,506.9305,506.9305,506.9305,506.9305,506.9305,506.9305,1294.985,1294.985,682.9637,1294.985,1294.985,682.9637,1294.985,1294.985,682.9637,1294.985,1294.985,1294.985
599.9244,1200.983,579.8891,579.8891,579.8891,579.8891,579.8891,579.8891,579.8891,579.8891,579.8891,1385.963,1385.963,774.9496,1385.963,1385.963,774.9496,1385.963,1385.963,774.9496,1385.963,1385.963,1385.963
599.9244,1200.983,579.8891,579.8891,579.8891,579.8891,579.8891,579.8891,579.8891,579.8891,579.8891,1385.963,1385.963,774.9496,1385.963,1385.963,774.9496,1385.963,1385.963,774.9496,1385.963,1385.963,1385.963
619.9597,1239.919,509.9546,509.9546,509.9546,509.9546,509.9546,509.9546,509.9546,509.9546,509.9546,1302.923,1302.923,680.9476,1302.923,1302.923,680.9476,1302.923,1302.923,680.9476,1302.923,1302.923,1302.923
619.9597,1239.919,509.9546,509.9546,509.9546,509.9546,509.9546,509.9546,509.9546,509.9546,509.9546,1302.923,1302.923,680.9476,1302.923,1302.923,680.9476,1302.923,1302.923,680.9476,1302.923,1302.923,1302.923
618.9516,1238.911,508.9466,508.9466,508.9466,508.9466,508.9466,508.9466,508.9466,508.9466,508.9466,1301.915,1301.915,679.9395,1301.915,1301.915,679.9395,1301.915,1301.915,679.9395,1301.915,1301.915,1301.915
615.9274,1232.989,506.9305,506.9305,506.9305,506.9305,506.9305,506.9305,506.9305,506.9305,506.9305,1295.993,1295.993,677.9234,1295.993,1295.993,677.9234,1295.993,1295.993,677.9234,1295.993,1295.993,1295.993
541.9607,1083.921,477.9486,477.9486,477.9486,477.9486,477.9486,477.9486,477.9486,477.9486,477.9486,1162.928,1162.928,671.875,1162.928,1162.928,671.875,1162.928,1162.928,671.875,1162.928,1162.928,1162.928
541.9607,1083.921,477.9486,477.9486,477.9486,477.9486,477.9486,477.9486,477.9486,477.9486,477.9486,1162.928,1162.928,671.875,1162.928,1162.928,671.875,1162.928,1162.928,671.875,1162.928,1162.928,1162.928
